id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,related_events,match_id,possession_team_id,team_id,player_id,counterpress
e5cf7814-8d47-4e8f-a81d-9331a60a3630,1464,1,00:34:00.154,34,0,Dribbled Past,64,Brazil,From Throw In,Paraguay,Damián Josué Bobadilla Benítez,Right Wing,"[21.1, 77.9]",0.0,"['8a14cd85-a9d7-46d6-bcab-d4315db34a2c', 'c9ac9cd7-2c0f-4c5a-a19b-b538735d9e44', 'f08b7d09-6008-4285-b342-99f0ed04575a']",3939983,781,3567,87449,
f334723e-5f16-42bd-9333-1167aea64e63,1569,1,00:37:01.807,37,1,Dribbled Past,66,Brazil,Regular Play,Paraguay,Alex Adrián Arce Barrios,Center Forward,"[84.2, 51.6]",0.0,"['02b0192a-1a4b-47ba-9e59-023709fd612c', '74b1db5c-da5d-42a9-b515-d9e5ed8a27f3', 'd47251e7-4230-48b4-a709-23f9e5b17fcc']",3939983,781,3567,170230,
163034fd-14db-4985-8fc5-b3664c4b58df,1729,1,00:39:15.937,39,15,Dribbled Past,72,Brazil,Regular Play,Paraguay,Mathías Adalberto Villasanti Rolón,Left Defensive Midfield,"[56.5, 47.2]",0.0,"['af8eec6f-539d-4184-a954-733500dce3de', 'ecfdec5f-31c1-47c5-9b3b-a74a98d58299']",3939983,781,3567,87429,
60256e1b-90a5-4914-8b21-5cb0bd10c630,1928,1,00:45:58.446,45,58,Dribbled Past,83,Brazil,Regular Play,Paraguay,Fabián Cornelio Balbuena González,Right Center Back,"[23.1, 77.9]",0.0,"['00a467e5-4a10-4305-8dae-0b2b0cd24452', '9354262f-4387-4683-b3b3-105e5afc5241', 'fa17c48b-72e4-4e0c-bddd-0f7d67e68335']",3939983,781,3567,10290,
5458296e-9ae3-4f26-b3d5-4a52ff8552d2,1937,1,00:46:04.875,46,4,Dribbled Past,83,Brazil,Regular Play,Paraguay,Damián Josué Bobadilla Benítez,Right Wing,"[9.2, 76.4]",0.0,"['e3a4540f-f548-4003-8126-1100d37e2f9e', 'e9e0bf3c-e28e-4738-946a-1a45ba5e02a4']",3939983,781,3567,87449,
be59fe48-985a-45e8-9a1f-1e98c0c2771a,2233,2,00:09:05.926,54,5,Dribbled Past,99,Brazil,From Free Kick,Brazil,João Victor Gomes da Silva,Right Defensive Midfield,"[115.9, 61.1]",0.0,['6a217a5f-be01-45dc-b32f-4ecdc7c2200b'],3939983,781,781,48720,True
617f5e11-4257-44d1-9c4c-1bbe340d89ac,2315,2,00:10:43.618,55,43,Dribbled Past,101,Paraguay,Regular Play,Paraguay,Damián Josué Bobadilla Benítez,Right Wing,"[95.2, 36.2]",0.0,"['00aebd68-95b8-4e24-96d9-5ba7656ed82a', 'ba1fbf6d-a6f4-43b5-a26c-d70488cb712e', 'e8fdb18f-8d1e-49ee-9bbe-161791ed3f07']",3939983,3567,3567,87449,True
fd6868bd-3c48-4840-90eb-18d15ee90049,2353,2,00:11:19.383,56,19,Dribbled Past,102,Paraguay,From Free Kick,Brazil,Sávio Moreira de Oliveira,Right Midfield,"[30.9, 74.9]",0.0,"['039240b6-4ac9-4dbc-994f-9fe49ac16ccd', 'b21d3445-4013-4a17-a9a9-4e643cac691f']",3939983,3567,781,44455,
c129c843-3b14-4da0-877a-fc8cebe8306f,2823,2,00:29:00.418,74,0,Dribbled Past,123,Brazil,Regular Play,Paraguay,Néstor Rafael Giménez Florentín,Left Back,"[10.9, 16.0]",0.0,"['314b8c3a-e38f-4b91-b34f-c616fb2f0aac', 'e913ab36-706b-47ed-a34f-ead0a093de0e']",3939983,781,3567,195989,
ee61c336-252a-4587-bf7d-396789d0ef57,3031,2,00:34:10.677,79,10,Dribbled Past,134,Paraguay,From Keeper,Brazil,Raphael Dias Belloli,Right Midfield,"[61.8, 73.2]",0.0,"['17b70f9f-b165-4c72-948a-0a4cca0586f5', 'c369db6d-874e-4d10-b88f-99d32d7cd773']",3939983,3567,781,10595,
3709f6ae-8566-4c7e-a27a-3453fe8deed7,3091,2,00:34:59.406,79,59,Dribbled Past,135,Brazil,Regular Play,Paraguay,Néstor Rafael Giménez Florentín,Left Back,"[31.7, 3.1]",0.0,"['576d21e9-0cd0-40a2-b174-2c03fcb3bd7b', '84b626c0-edb6-4738-89cf-cc695eea62a7']",3939983,781,3567,195989,
6497d880-67b0-4081-b97f-ec23ce92fb4e,3408,2,00:46:59.632,91,59,Dribbled Past,150,Paraguay,Regular Play,Brazil,João Victor Gomes da Silva,Right Defensive Midfield,"[86.0, 64.8]",0.0,"['121ca443-183f-4625-90a1-58a00d726c50', 'aea86650-c50c-4dd7-a12e-557c6f3f4914']",3939983,3567,781,48720,True
c0d9b3af-2487-4ba2-b4a4-3b7bdd1795db,3419,2,00:47:09.304,92,9,Dribbled Past,150,Paraguay,Regular Play,Paraguay,Ramón Sosa Acosta,Left Wing,"[88.5, 9.2]",0.0,"['4929f937-99f9-4509-9389-3255cbb86517', '5139ce42-4ba1-483e-9460-2a7eb2c585a0', 'e97b998d-6384-4eb9-a102-fd9a4a8f874e']",3939983,3567,3567,87603,True
f02810c1-f746-4dff-8ebb-98e2fff0e2a0,18,1,00:00:12.914,0,12,Dribbled Past,2,Bolivia,From Kick Off,Uruguay,Nahitan Michel Nández Acosta,Right Back,"[31.0, 39.9]",0.0,"['942a533f-267f-42a0-876b-e5ca142a2b06', 'a53c18ae-b558-43d4-bb57-1ec1a492b495']",3939982,3564,783,5247,
51c45420-4e7a-48b8-86d9-c2350f50b488,94,1,00:02:59.901,2,59,Dribbled Past,7,Uruguay,From Throw In,Bolivia,Luis Fernando Haquín Lopez,Center Back,"[28.3, 62.1]",0.0,"['16e83b58-45e4-435b-aabf-36443a83c4fb', '81316815-4339-4c34-ba6e-1429622e6c18', '8c5e7443-b00a-48cf-8165-4290cdd5d7a0']",3939982,783,3564,37070,
afec78dc-6622-48ce-a152-6f679dda7a2e,462,1,00:13:27.623,13,27,Dribbled Past,28,Bolivia,Regular Play,Uruguay,Manuel Ugarte Ribeiro,Right Defensive Midfield,"[81.0, 73.2]",0.0,"['14c9fdc8-2669-4aef-b564-1f66eb265d5e', '2888ac2f-f8ae-449c-a4ba-cff3682fb9d2', '7aa952aa-b70b-464a-8c2e-63d28b0b2e09']",3939982,3564,783,36659,True
5f3789b6-5082-444c-90d1-21fdef719ffc,608,1,00:16:27.774,16,27,Dribbled Past,32,Uruguay,Regular Play,Bolivia,Yomar Rene Rocha Rodriguez,Right Wing Back,"[12.4, 46.5]",0.0,"['5f8ced20-1458-43f6-b14b-3df36086af38', 'c99d3f1e-b615-40d1-acbe-4c8d3c0cfa56']",3939982,783,3564,367353,
13dea629-7bd4-413a-9243-a96d639d3dca,767,1,00:20:02.105,20,2,Dribbled Past,38,Bolivia,Regular Play,Uruguay,Facundo Pellistri Rebollo,Right Wing,"[34.7, 67.6]",0.0,"['ad1a4ffa-76c8-4857-8349-c78c06e8f6a7', 'bacae592-95f5-41be-a3f8-b81980904882']",3939982,3564,783,36288,
b890fb9a-1e74-40e1-a30f-4603d2767320,1079,1,00:28:23.773,28,23,Dribbled Past,50,Bolivia,From Goal Kick,Uruguay,Mathías Olivera Miramontes,Left Center Back,"[48.4, 6.6]",0.0,"['50deb07a-4269-4399-807c-a544e33cfc17', 'fe9cb5b8-f696-4c12-82f8-aea6562e9664']",3939982,3564,783,7104,
192cd281-a06f-48ec-a907-f6fabf58627b,1141,1,00:31:01.536,31,1,Dribbled Past,55,Bolivia,From Free Kick,Uruguay,Darwin Gabriel Núñez Ribeiro,Center Forward,"[93.9, 21.3]",0.0,"['405702a9-e24c-4a3b-aa33-fc3abcebd395', 'dc03c72d-c8a9-4c9c-a97a-1f99ebe5d912']",3939982,3564,783,32478,
1bf3107f-4f58-4e74-b529-e805053ed867,1371,1,00:36:46.980,36,46,Dribbled Past,63,Uruguay,From Throw In,Bolivia,Héctor Manuel Cuellar Rosales,Right Center Back,"[11.8, 50.9]",0.0,"['849f1ad9-db32-473f-9a63-839247ab128f', '85917765-6af4-4b01-b557-f8603c235841']",3939982,783,3564,398489,
51c0d179-43c4-4f72-863b-90ad1e4dda09,1514,1,00:40:05.108,40,5,Dribbled Past,67,Bolivia,Regular Play,Bolivia,Miguel Ángel Terceros,Left Wing,"[60.9, 9.6]",0.0,"['03a6bd53-6747-43af-8094-421754e925d3', '6ae8fa45-8402-4fc0-815b-f0a0cce5eacd']",3939982,3564,3564,336796,True
75a059fd-b818-4a8b-8a3f-d70dc12ee816,1749,1,00:45:49.284,45,49,Dribbled Past,77,Bolivia,From Throw In,Uruguay,Maximiliano Javier Araújo Vilches,Left Wing,"[57.7, 3.1]",0.0,"['8c69bfe1-f73e-4c2b-bf93-a6924635fc78', 'fb7f6ee3-c46f-4fb3-94fb-5c48df2e6946']",3939982,3564,783,35492,
b3d88490-203d-484e-a262-958ec20b8ee0,2193,2,00:11:07.490,56,7,Dribbled Past,103,Bolivia,Regular Play,Uruguay,Nahitan Michel Nández Acosta,Right Back,"[69.1, 74.2]",0.0,"['a38c7760-e99d-46c9-a5af-1b3cf28221a5', 'da4185b2-59cb-4ea4-9e73-3b053b438760']",3939982,3564,783,5247,
99f91485-c680-4c2d-bf48-d5d35d96650f,2347,2,00:15:05.398,60,5,Dribbled Past,111,Uruguay,Regular Play,Bolivia,Luis Fernando Haquín Lopez,Center Back,"[13.7, 50.8]",0.0,"['b7e96c16-56fc-4a2e-abc1-4ee51c57228e', 'c6ce1a0b-ba3e-4552-81fb-6c72083f54d2', 'e01521ab-1a8b-409c-b792-64f43396dff9']",3939982,783,3564,37070,
fbfe4a83-d4ed-4593-be3d-4a566068ca22,2445,2,00:21:20.034,66,20,Dribbled Past,118,Uruguay,From Free Kick,Bolivia,Yomar Rene Rocha Rodriguez,Right Wing Back,"[74.5, 75.8]",0.0,['51e9dcf6-0900-4ebc-a3ff-e52459795e73'],3939982,783,3564,367353,
e7758972-0b1b-4c95-abe0-a59619a65119,2556,2,00:24:48.975,69,48,Dribbled Past,124,Uruguay,From Throw In,Bolivia,José Manuel Sagredo Chávez,Left Center Back,"[17.6, 8.4]",0.0,"['cb5351f1-27a2-4c74-983e-3c98824a22d6', 'e2b8cb46-0a63-4a7e-abd3-0329584f13ae']",3939982,783,3564,114003,
683dcdb2-38a0-4716-b961-66a10a2e040d,2560,2,00:24:51.964,69,51,Dribbled Past,124,Uruguay,From Throw In,Bolivia,Marcelo Sebastián Suárez Justiniano,Left Wing Back,"[11.7, 3.3]",0.0,"['0c4d17cf-ebb9-4625-81a9-e88bd598ff46', '6fd2ec0c-e124-4978-9764-4c0a620dca35']",3939982,783,3564,223769,
83843123-a5d5-4e46-a64f-0b842ef70a43,2590,2,00:25:19.367,70,19,Dribbled Past,124,Uruguay,From Throw In,Bolivia,Lucas Leónidas Chávez Cruz,Left Wing,"[59.0, 12.9]",0.0,"['69058b47-c2b9-4474-a571-44c7233c0066', '8f3d04c6-2b5f-47eb-8c4f-cda2a2f2a161']",3939982,783,3564,113734,
56f84991-0da4-4e35-b417-3cc629ec1f79,2660,2,00:29:18.716,74,18,Dribbled Past,125,Bolivia,From Free Kick,Uruguay,Facundo Pellistri Rebollo,Right Wing,"[29.4, 65.3]",0.0,['e1d5b610-c5a4-4746-b7a5-56082a8411da'],3939982,3564,783,36288,
ed626c93-4075-48e3-bde6-e500a7975286,2667,2,00:29:21.343,74,21,Dribbled Past,125,Bolivia,From Free Kick,Uruguay,Manuel Ugarte Ribeiro,Right Defensive Midfield,"[34.9, 70.7]",0.0,"['89e851e7-2f4e-467c-aef3-934fe35e6f38', 'd6660011-dbc5-4418-9278-94b361faaf7d', 'e28d47f2-5d61-4d10-9357-7a45972da54c']",3939982,3564,783,36659,
4a8f4a1b-9f65-49e9-a046-f90f55d04d61,2899,2,00:35:24.058,80,24,Dribbled Past,137,Uruguay,From Throw In,Bolivia,Marcelo Sebastián Suárez Justiniano,Left Wing Back,"[49.2, 8.8]",0.0,"['16504179-f26d-40e4-94f2-03f9176d84b3', '45333d60-7619-498b-8ee2-70dabb29440b']",3939982,783,3564,223769,
f8aa48c5-ca9e-47e5-8fcc-1c63c8b7493a,2969,2,00:38:09.325,83,9,Dribbled Past,140,Uruguay,Regular Play,Bolivia,Adalid Terrazas Abasto,Left Center Midfield,"[88.6, 64.1]",0.0,"['94d350d8-cb6d-479e-8ff8-7440c51bd9a6', 'ce27b9a1-8fc4-4d3d-bde4-67ce27f74916']",3939982,783,3564,398462,True
d1b8c80e-1a9c-49eb-a9ee-bb7de772e229,55,1,00:01:20.349,1,20,Dribbled Past,5,Ecuador,From Throw In,Ecuador,Angelo Smit Preciado Quiñónez,Right Back,"[39.6, 78.7]",0.0,"['2a64d76b-bf42-4169-b090-04c95b4708e4', 'af5524c2-edd9-450f-8574-3e88d8893d2d']",3939980,3565,3565,37737,True
3fb44eaa-f069-42ca-8148-d430002a5ea9,111,1,00:02:52.930,2,52,Dribbled Past,8,Ecuador,From Throw In,Jamaica,Dexter Lembikisa,Right Wing Back,"[2.2, 73.8]",0.0,"['1ddb3e70-fcf9-4263-aaaa-35abd91d50ab', '938e8d4d-ec68-417d-84b0-1caaaa13fee6']",3939980,3565,2305,61204,
8e73411b-9b5a-4030-8b34-0beae947442a,257,1,00:08:22.566,8,22,Dribbled Past,20,Ecuador,From Counter,Jamaica,Joël Latibeaudiere,Center Back,"[15.6, 45.5]",0.0,"['71d7bc03-d074-4e09-9108-f515aebd00d6', 'c10a044a-9422-4a78-a920-484132f26c4d']",3939980,3565,2305,32685,True
2a2acab3-7d4d-4874-b3be-d2260a16da56,379,1,00:14:30.326,14,30,Dribbled Past,31,Ecuador,From Throw In,Jamaica,Gregory Leigh,Left Back,"[50.6, 14.9]",0.0,"['4064d594-4280-4cbc-bed2-09a9247063c4', '48df4190-53da-43f7-a815-f44ee644d0f8', 'e66c85fc-2b94-4a27-84f9-e1df07fb0339']",3939980,3565,2305,3159,
239553da-79ed-49cf-845a-80a06f1b8433,572,1,00:20:26.984,20,26,Dribbled Past,41,Ecuador,Regular Play,Jamaica,Bobby Armani De Cordova-Reid,Left Wing,"[50.1, 55.9]",0.0,"['1451942e-609e-437c-a6af-9a2c26705ed9', '4a60cd80-133c-470a-9f65-0fb63eab4d92', 'a1158b0b-b57f-4c12-8319-3cf9e7fd17aa']",3939980,3565,2305,9923,True
6246b11e-4664-4eaa-9016-139a268478d9,761,1,00:26:23.081,26,23,Dribbled Past,54,Jamaica,Regular Play,Ecuador,Willian Joel Pacho Tenorio,Left Center Back,"[27.8, 6.6]",0.0,['f75c62ea-0e21-420c-b98c-56f84e2678aa'],3939980,2305,3565,41593,
3c10b485-874a-4e77-9be7-5f1c1357ba4a,1479,2,00:07:30.856,52,30,Dribbled Past,95,Jamaica,From Keeper,Jamaica,Demarai Gray,Left Wing,"[113.0, 21.1]",0.0,"['d198a824-9862-40fe-afde-bbf9298875b1', 'd1a46264-6c93-4a20-ac10-507579bbc7f5']",3939980,2305,2305,3312,True
5009b65e-ad32-43b2-912c-f9f1030994b0,1786,2,00:15:13.458,60,13,Dribbled Past,106,Jamaica,From Corner,Ecuador,Felix Eduardo Torres Caicedo,Right Center Back,"[29.8, 46.0]",0.0,"['32349798-6ae1-498a-a148-c1a82e22dd82', '85ffb38a-7df8-43c4-ae80-aea6464359b2']",3939980,2305,3565,30111,
1dbb8728-c231-4508-9fb1-5ba75c710c82,2069,2,00:24:59.734,69,59,Dribbled Past,126,Ecuador,Regular Play,Jamaica,Joël Latibeaudiere,Left Defensive Midfield,"[50.5, 61.7]",0.0,['e2999bb7-1cee-406d-a3b9-4f7a9ab25c4e'],3939980,3565,2305,32685,
22fc0542-a554-451a-a663-1abca4fcc9f4,2209,2,00:34:15.814,79,15,Dribbled Past,136,Jamaica,Regular Play,Ecuador,Jeremy Leonel Sarmiento Morante,Left Wing,"[116.7, 6.7]",0.0,"['2c687e2a-39ee-45b7-8d17-18b5d51bd4b4', '8dcd2d14-c0a6-4bd2-aceb-8215f90b61af', 'cc930999-e3de-4947-a82a-e9867f330bed']",3939980,2305,3565,40211,True
0b3a1cc4-d828-4700-80e8-91f2e492178b,2291,2,00:38:28.477,83,28,Dribbled Past,141,Jamaica,From Free Kick,Ecuador,Moisés Isaac Caicedo Corozo,Left Defensive Midfield,"[33.4, 6.0]",0.0,"['3c359a34-3885-4686-9814-f3f208f98b05', 'af6e17cc-932d-4183-8e65-525f54e86282']",3939980,2305,3565,37726,
01490ea9-249a-45ca-beed-1bf9134770a1,2322,2,00:38:58.690,83,58,Dribbled Past,141,Jamaica,From Free Kick,Ecuador,Angelo Smit Preciado Quiñónez,Right Back,"[21.6, 72.4]",0.0,"['3530f15d-b1e8-4a4c-9e62-0485cf3aef6b', '9fd6c95f-ccfe-4e9a-892d-e2bed8b175db']",3939980,2305,3565,37737,
5c04f412-cec6-4749-94d4-b7341acfa488,2453,2,00:45:34.678,90,34,Dribbled Past,149,Jamaica,From Corner,Jamaica,Kaheim Dixon,Right Wing,"[36.6, 67.5]",0.0,"['a08b05a6-06d1-4953-984e-7d812ecde3c9', 'c48e7801-4ed1-4315-80fb-1ea19f41dc0f']",3939980,2305,2305,435137,True
b64f53e0-446a-42b5-9655-9eebee484439,174,1,00:04:27.690,4,27,Dribbled Past,14,Mexico,From Throw In,Venezuela,Yangel Clemente Herrera Ravelo,Left Defensive Midfield,"[41.4, 13.0]",0.0,"['2966481a-874a-4614-ac1a-ed063e74f641', 'a011302d-45f6-438e-a1d9-c0c099ef5414']",3939979,794,3563,16249,
22fc5bb0-d39c-48e5-8e9d-fe0104e03ce3,643,1,00:13:56.999,13,56,Dribbled Past,33,Venezuela,Regular Play,Mexico,Luis Francisco Romo Barrón,Center Defensive Midfield,"[80.8, 11.1]",0.0,"['34715535-7a91-43d6-8e3e-ddb05c11a9f3', 'a7c2de05-eab5-4cdc-938d-cbc0b6825cb3']",3939979,3563,794,26386,
17bf6920-c08e-44ef-9ec5-090fcfcbcba0,1060,1,00:24:45.690,24,45,Dribbled Past,52,Mexico,From Free Kick,Venezuela,Miguel Ángel Navarro Zárate,Left Back,"[20.4, 12.1]",0.0,['299f99e6-a9f9-4691-be8c-a4fa9697602a'],3939979,794,3563,36520,
f62483a7-b883-4b22-9dcf-9db1e2b835ee,1331,1,00:33:48.691,33,48,Dribbled Past,72,Venezuela,Regular Play,Mexico,Carlos Alberto Rodríguez Gómez,Right Center Midfield,"[63.5, 72.1]",0.0,"['213d4a4c-162c-4867-8393-601292ab5c2b', 'daff2e6a-de78-4ba7-83c8-4bf98f46484c']",3939979,3563,794,26297,True
1fbb3f56-91cd-4f9a-b2a1-8fa5ce054e28,1344,1,00:33:57.933,33,57,Dribbled Past,73,Mexico,Regular Play,Venezuela,Eduard Alexander Bello Gil,Center Attacking Midfield,"[78.3, 63.7]",0.0,"['03d5d0d1-8290-4df7-a4b8-0599cfd60d33', '2a52fcc6-a41b-4193-8249-fe6208be5f0a', '2ff0950b-a355-4655-b1f7-a6d02c333fc7']",3939979,794,3563,35785,True
f9def1ad-a5fa-4b89-8ad2-085af69c4102,2186,2,00:13:09.314,58,9,Dribbled Past,112,Venezuela,Regular Play,Mexico,Luis Francisco Romo Barrón,Center Defensive Midfield,"[75.0, 39.5]",0.0,"['a8e0366e-55e9-4dbc-b2f7-10e982e5b896', 'ff3997f5-0443-4c55-b66f-907792033bb8']",3939979,3563,794,26386,True
507c8c2a-f677-4b9a-b400-fe87b3341db7,2296,2,00:17:38.783,62,38,Dribbled Past,119,Mexico,Regular Play,Venezuela,Yordan Hernando Osorio Paredes,Left Center Back,"[8.6, 24.7]",0.0,"['3afbd2a3-f6fa-43ea-b868-73c2a6611d5e', '6385100c-c1f1-44a6-9e8d-4bc28cf5d4b5', 'db6d544f-a13f-45f4-94ac-8171dc42ddd6']",3939979,794,3563,10337,
004775f8-f635-4ffa-a849-32e20261e491,2337,2,00:19:24.662,64,24,Dribbled Past,121,Venezuela,From Free Kick,Mexico,Julián Andrés Quiñones Quiñones,Left Midfield,"[79.3, 9.2]",0.0,"['70177cf4-871f-4ac7-bfb7-31fbdfcbc3b6', 'db275cd3-2cca-47dd-aa83-a63e148d8ad4']",3939979,3563,794,35375,
0d50df66-1932-4262-a83d-b0ceea715ddd,2411,2,00:21:27.020,66,27,Dribbled Past,125,Mexico,Regular Play,Venezuela,Cristian Sleiker Cásseres Yepes,Right Defensive Midfield,"[24.7, 19.9]",0.0,"['4eb76393-a2f7-4368-9f86-a51dbbf89eb1', 'f902fa2e-6b1e-424f-841f-6ad9d6af2771']",3939979,794,3563,13493,
eee38ad6-521c-425b-ae13-7222b44eef28,2508,2,00:22:40.052,67,40,Dribbled Past,127,Mexico,Regular Play,Mexico,Luis Gerardo Chávez Magallón,Left Center Midfield,"[50.9, 10.9]",0.0,"['17d4db47-9bdf-4b00-b83c-24b9e8b40ed2', '273aa3ca-bf47-4c88-82d7-ee54e285b388', '2f6523f5-fd91-4881-b9aa-5bd8f91c05fa']",3939979,794,794,28825,True
61b93aa0-8df1-4e6f-9cae-0c811fa25e41,2895,2,00:35:10.531,80,10,Dribbled Past,148,Venezuela,Regular Play,Mexico,Luis Francisco Romo Barrón,Center Defensive Midfield,"[23.1, 55.0]",0.0,"['39939f4b-0205-4a7f-afb2-21df8fea3868', 'a5914371-2c7c-4e2c-bcf5-1b992882d201']",3939979,3563,794,26386,
cc60cbb8-6823-4075-92c3-13a658c1e937,2906,2,00:35:16.839,80,16,Dribbled Past,148,Venezuela,Regular Play,Mexico,César Saúl Huerta Valera,Right Midfield,"[14.8, 56.4]",0.0,"['7cb4d6c4-4567-4254-a405-7710e66a04bd', 'c053aa66-410a-402a-8224-1f9f6e84a144']",3939979,3563,794,27889,
ee11042b-c587-4d59-96b8-38418a056a06,2928,2,00:35:51.524,80,51,Dribbled Past,149,Mexico,From Goal Kick,Venezuela,Darwin Daniel Machís Marcano,Right Wing,"[26.7, 72.3]",0.0,"['6cb97b33-35d2-45a5-a16b-9b093788f812', '74396d66-6736-4130-95d1-0ecad7250ae4']",3939979,794,3563,11501,
2e255b44-57c3-40b6-915f-9d4197b4e33e,2959,2,00:37:13.148,82,13,Dribbled Past,150,Mexico,From Throw In,Venezuela,Jon Mikel Aramburu Mejías,Right Wing Back,"[19.9, 72.1]",0.0,"['8481b471-fcaa-4e73-91e2-ed68cca5e261', '8fe29c32-4c17-4f1f-bb9e-4eb44f4172fb', '97dc1e36-1ad4-43a5-bbca-43530a096243']",3939979,794,3563,113450,
33dd06ba-4336-4319-8098-5cfb2d9c1e6e,3254,2,00:50:39.594,95,39,Dribbled Past,174,Mexico,From Corner,Venezuela,Darwin Daniel Machís Marcano,Right Wing,"[9.0, 69.2]",0.0,"['5b6e90c9-79d8-4538-b451-97d001f027d1', 'c9376886-d063-4b3f-8f6b-a08e7a6f11cf']",3939979,794,3563,11501,
efacde49-19de-4066-94b8-278bc95e317b,218,1,00:04:31.285,4,31,Dribbled Past,12,Canada,Regular Play,Peru,Wilder José Cartagena Mendoza,Center Defensive Midfield,"[23.8, 10.5]",0.0,['14886706-29ea-4295-8419-ce93261c0040'],3939978,1833,784,6313,
88d81178-06dc-4443-85ef-8eef1af114e6,639,1,00:15:21.079,15,21,Dribbled Past,36,Canada,From Throw In,Peru,Piero Aldair Quispe Córdova,Left Center Midfield,"[36.4, 15.1]",0.0,"['5b42482d-0f36-4456-89fb-5ce43e898291', '986779de-b51f-42c4-b0b5-69c694e99893']",3939978,1833,784,101509,
57fa8520-bd09-4762-bebb-71f4af4a01e5,1104,1,00:35:01.591,35,1,Dribbled Past,63,Canada,Regular Play,Peru,Andy Jorman Polo Andrade,Right Wing Back,"[106.5, 48.9]",0.0,"['8f8d7c8b-a5fa-4253-a538-6404b2f51e72', 'fc0a9917-bf34-4e27-8f90-5397fbcf8772']",3939978,1833,784,13435,True
bb7eb350-4e96-41e3-9bfc-ec7124f2e59c,1500,2,00:01:42.690,46,42,Dribbled Past,92,Canada,Regular Play,Peru,Sergio Fernando Peña Flores,Right Center Midfield,"[63.9, 64.3]",0.0,"['0a446793-d070-4ffa-ba69-6d7ca4366f1e', '7026cf89-8b4e-4376-8c7c-b7d4dc7d7472']",3939978,1833,784,10836,True
8b33f1fc-e87d-4276-a963-8639968652a3,1633,2,00:06:01.880,51,1,Dribbled Past,101,Peru,From Free Kick,Canada,Richie Laryea,Right Wing Back,"[40.1, 78.0]",0.0,"['4cbff493-3d4a-4115-a02f-5441c4ff1e8a', '6cff0620-4c52-4742-a81d-cfe4d8e81031']",3939978,784,1833,16120,
a8856004-97ca-4e79-b7c8-01a16a5928c1,1637,2,00:06:04.733,51,4,Dribbled Past,101,Peru,From Free Kick,Canada,Alistair Johnston,Right Center Back,"[19.4, 75.0]",0.0,['fb8e909a-8b22-48a9-902a-10eef02bfcc2'],3939978,784,1833,44703,
b4adedb4-2a79-4947-990f-878640c04adf,2080,2,00:25:28.260,70,28,Dribbled Past,134,Canada,Regular Play,Peru,Wilder José Cartagena Mendoza,Left Defensive Midfield,"[34.4, 75.5]",0.0,"['3d788ec7-4bd3-4835-828f-2810a7f965da', 'ca83e309-586c-48f3-88b9-caa1d6e27e83']",3939978,1833,784,6313,
61b4dd8b-9dfd-4622-9164-de871b0d9d0a,2433,2,00:35:44.951,80,44,Dribbled Past,150,Peru,From Keeper,Peru,André Martín Carrillo Díaz,Right Center Midfield,"[50.9, 46.8]",0.0,"['b341f8ba-f06d-4fbb-b8ed-8c8fee2306cb', 'd49cd9ed-a6e3-4372-a79e-6aef2b0ba3d3']",3939978,784,784,3632,True
0102a91c-9d0d-4c60-aa06-b7554976ac56,2506,2,00:38:05.204,83,5,Dribbled Past,154,Peru,From Free Kick,Canada,Alistair Johnston,Right Center Back,"[6.5, 72.9]",0.0,"['09e1accc-b745-45f5-aea4-f418510c7076', '805fa021-e16a-4b7d-ab45-426434ef9e49', 'a4869369-c8d7-405c-b245-e6d75bbd371e']",3939978,784,1833,44703,
09d256d4-ed9b-4856-befa-c81af59ee83e,2579,2,00:40:23.766,85,23,Dribbled Past,160,Canada,From Counter,Peru,Wilder José Cartagena Mendoza,Center Defensive Midfield,"[74.4, 68.7]",0.0,"['1acf9342-dc20-455f-b2c1-7ee13d6cf0b0', '9e94bab1-d121-4649-9fc3-b2dbe12fe090', 'a91326af-c614-4aa0-b786-49871f2cf489']",3939978,1833,784,6313,
818fa60e-5476-498f-8430-4a49d0295bb5,2604,2,00:40:55.879,85,55,Dribbled Past,162,Canada,Regular Play,Peru,Andy Jorman Polo Andrade,Right Back,"[61.9, 72.3]",0.0,"['425fbd55-86eb-47e0-b76f-e8c7e70bb8a8', 'd565ebd5-7a8f-4103-8919-4b3bf00a5805', 'f39b8d34-1c3c-4297-adfa-07f997d409d0']",3939978,1833,784,13435,True
92261fe3-b73e-4524-bb16-5da5cd1a2c77,2636,2,00:41:37.949,86,37,Dribbled Past,163,Peru,Regular Play,Canada,Kamal Miller,Left Center Back,"[10.7, 22.8]",0.0,"['2d543dd4-984d-44a1-9639-73a9c034e51a', 'c0ffb546-7659-432e-9719-7b1920513270']",3939978,784,1833,23828,
de6d2668-9bc9-4e3d-ba39-31debf830a54,142,1,00:02:02.653,2,2,Dribbled Past,3,Chile,Regular Play,Argentina,Nicolás Iván González,Left Midfield,"[92.3, 57.0]",0.0,"['3d0e51a9-dc73-48b4-9c82-2d958536793a', 'a6bafb77-98f6-40a4-842d-6a05c04f03a2']",3939977,3562,779,20687,
