id,index,period,timestamp,minute,second,type,possession,possession_team,play_pattern,team,player,position,location,duration,under_pressure,related_events,match_id,duel_outcome,duel_type,possession_team_id,team_id,player_id,counterpress,off_camera
99d9e41b-a769-41ab-ba77-0a70870d6d20,231,1,00:08:52.554,8,52,Duel,21,Canada,From Kick Off,Uruguay,Facundo Pellistri Rebollo,Right Wing,"[36.9, 73.5]",0.0,True,['e30330cc-0a90-4265-8890-7f4db41cbe33'],3943076,Lost In Play,Tackle,1833,783,36288,,
a395363f-687d-49f4-8977-b037e5ee96e4,237,1,00:08:55.822,8,55,Duel,21,Canada,From Kick Off,Uruguay,Rodrigo Bentancur Colmán,Right Center Midfield,"[38.6, 58.6]",0.0,True,['27403166-7fb0-4251-ac86-5b4739f4ce8c'],3943076,Lost In Play,Tackle,1833,783,5260,,
084acc7b-0d5a-4e02-9c42-ee05de832674,326,1,00:10:17.048,10,17,Duel,26,Canada,Regular Play,Uruguay,Darwin Gabriel Núñez Ribeiro,Center Forward,"[41.3, 6.4]",0.0,True,['45edbb6e-55e7-48f3-ba73-90b68636d2e2'],3943076,,Aerial Lost,1833,783,32478,,
87b3b52d-1d41-4057-9717-b199aae4f1d1,336,1,00:10:21.528,10,21,Duel,26,Canada,Regular Play,Canada,Moise Bombito,Left Center Back,"[65.6, 71.2]",0.0,True,['5a6a6b6a-6ef7-4e09-a243-d8614680ecf5'],3943076,Won,Tackle,1833,1833,383250,True,
4467939f-c7fa-4aca-896e-d12a64692331,352,1,00:10:35.577,10,35,Duel,26,Canada,Regular Play,Uruguay,Nahitan Michel Nández Acosta,Right Back,"[57.0, 65.3]",0.0,True,['8f7ffdf0-a8f2-4d96-8184-e591da0d7a20'],3943076,Success In Play,Tackle,1833,783,5247,,
d2ef46d5-c53d-41b4-9515-cc9fe48965e6,415,1,00:11:52.939,11,52,Duel,28,Uruguay,From Throw In,Canada,Jonathan Osorio,Center Attacking Midfield,"[57.4, 5.0]",0.0,True,['346d03cb-4c82-4c57-a46c-082d4f679e68'],3943076,Success In Play,Tackle,783,1833,12770,,
d287df56-1b0a-4d6d-a938-6aecc4f8895c,433,1,00:14:52.082,14,52,Duel,30,Canada,From Free Kick,Uruguay,Darwin Gabriel Núñez Ribeiro,Center Forward,"[29.6, 28.3]",0.0,True,['f25d9457-5330-4983-b186-e509abb4b059'],3943076,,Aerial Lost,1833,783,32478,,
93a9c7d9-5591-453d-80ec-49f0469bfd11,452,1,00:14:58.805,14,58,Duel,31,Uruguay,Regular Play,Canada,Moise Bombito,Left Center Back,"[74.9, 69.0]",0.0,True,['28a1a999-0650-4ded-9ea3-854a0cef5c8d'],3943076,Lost Out,Tackle,783,1833,383250,True,
da16dc8c-67f7-44eb-bd13-ac7c7eff65c2,522,1,00:16:26.021,16,26,Duel,35,Uruguay,Regular Play,Uruguay,Facundo Pellistri Rebollo,Right Wing,"[50.6, 71.3]",0.0,True,['b49ad353-389c-493d-9fbf-d34500f39a3f'],3943076,Won,Tackle,783,783,36288,True,
72dbb146-4164-4251-90a0-abb2584ca0e7,551,1,00:17:09.605,17,9,Duel,36,Uruguay,From Free Kick,Canada,Alistair Johnston,Right Back,"[22.1, 55.0]",0.0,True,['0382503b-b416-4b9b-b968-58863cb47667'],3943076,Success In Play,Tackle,783,1833,44703,,
735addcb-87cb-4fda-9258-dd35a93d9ee4,698,1,00:20:10.030,20,10,Duel,41,Canada,From Throw In,Canada,Tanitoluwa Oluwaseyi,Center Forward,"[118.4, 46.8]",0.0,True,['1e16f220-f599-4e73-91e1-10988919f8f7'],3943076,,Aerial Lost,1833,1833,224603,,
f5d5e3fb-322b-40c0-9646-9fe46e0ed602,702,1,00:21:02.587,21,2,Duel,42,Canada,From Corner,Uruguay,José María Giménez de Vargas,Right Center Back,"[8.4, 46.4]",0.0,True,['c4c0cfe2-b739-4903-8e8c-c41f6098325d'],3943076,,Aerial Lost,1833,783,5259,,
ca53b518-8d51-4e4a-83da-9863eeffd8f5,761,1,00:25:03.121,25,3,Duel,46,Canada,Regular Play,Canada,Alistair Johnston,Right Back,"[50.3, 74.8]",0.0,True,['320eb58d-8abc-47cb-be1d-47713642733b'],3943076,Success In Play,Tackle,1833,1833,44703,True,
30a68e30-333b-45f2-a810-83dfb9de5065,780,1,00:26:16.591,26,16,Duel,47,Canada,From Throw In,Canada,Luc Rollet De Fougerolles,Right Center Back,"[114.1, 55.0]",0.0,True,['c7397340-ccdb-43df-a72d-c0789d816828'],3943076,,Aerial Lost,1833,1833,133189,,
66a5e58b-2dc0-40b4-b482-228219dc5cef,929,1,00:29:24.897,29,24,Duel,53,Uruguay,Regular Play,Uruguay,Facundo Pellistri Rebollo,Right Wing,"[24.9, 47.4]",0.0,True,['d7176e02-6705-4998-b17c-73720a21b855'],3943076,Success In Play,Tackle,783,783,36288,True,
ab4d4ad6-3a78-44d8-8677-a4fe70a97a6c,1117,1,00:34:36.008,34,36,Duel,64,Uruguay,Regular Play,Uruguay,Manuel Ugarte Ribeiro,Center Defensive Midfield,"[37.0, 46.3]",0.0,True,['f4df0260-0450-454c-946d-d8824140fe71'],3943076,Success In Play,Tackle,783,783,36659,True,
c6fd3b72-76b1-452a-982f-4ee6e0e54372,1164,1,00:37:20.625,37,20,Duel,68,Canada,From Goal Kick,Canada,Mathieu Choiniere,Left Defensive Midfield,"[71.5, 59.2]",0.0,True,['5410a4c6-b37b-4274-ba26-06eec81a396e'],3943076,,Aerial Lost,1833,1833,18639,,
309e381b-ebbe-4ff1-a1f8-1deba15ee5dd,1174,1,00:37:27.270,37,27,Duel,70,Canada,Regular Play,Canada,Alistair Johnston,Right Back,"[38.2, 74.8]",0.0,True,['f41aca6a-2e85-4c98-9d04-c9e773d45e93'],3943076,Success In Play,Tackle,1833,1833,44703,True,
9c6d235f-6da9-49d6-bb1f-babaafa75314,1205,1,00:38:09.387,38,9,Duel,71,Canada,From Free Kick,Canada,Tanitoluwa Oluwaseyi,Center Forward,"[77.1, 40.8]",0.0,True,['c72accbb-c7dd-49d0-a4eb-fef555b74228'],3943076,,Aerial Lost,1833,1833,224603,,
853cdc6a-cd64-488d-b671-46985b170be6,1211,1,00:38:12.913,38,12,Duel,71,Canada,From Free Kick,Canada,Mathieu Choiniere,Left Defensive Midfield,"[56.8, 34.6]",0.0,True,['f06674b9-6802-4594-bf66-7434d36cb496'],3943076,Lost In Play,Tackle,1833,1833,18639,True,
2b9ea712-af0a-4592-bd68-57f04d036716,1241,1,00:39:17.894,39,17,Duel,72,Canada,From Corner,Uruguay,José María Giménez de Vargas,Right Center Back,"[7.1, 29.9]",0.0,True,['f7874563-65bc-49d1-966e-cac3f7e824c4'],3943076,,Aerial Lost,1833,783,5259,,
106e6989-c3ee-4883-8a77-2c90b70be769,1247,1,00:40:00.090,40,0,Duel,73,Canada,From Corner,Canada,Moise Bombito,Left Center Back,"[112.5, 34.8]",0.0,True,['2fdb2c9c-1d5c-4fda-8036-9502e583557a'],3943076,,Aerial Lost,1833,1833,383250,,
76b510da-5fb3-40f8-8bd7-277aa09ab185,1338,1,00:41:46.833,41,46,Duel,76,Uruguay,From Goal Kick,Canada,Luc Rollet De Fougerolles,Right Center Back,"[3.4, 57.6]",0.0,True,['e332e467-db16-4da4-ac3b-a31d236e33b4'],3943076,Success In Play,Tackle,783,1833,133189,,
14db105b-5b70-4e85-abb8-91f0e0a4f7df,1369,1,00:43:45.838,43,45,Duel,80,Canada,From Throw In,Uruguay,Matías Nicolás Viña Susperreguy,Left Back,"[8.5, 31.6]",0.0,True,['4bf53228-d88a-426d-91f2-02d962bb8b30'],3943076,,Aerial Lost,1833,783,34476,,
d66223c8-a8c2-4535-8361-37824418a0d9,1375,1,00:44:07.974,44,7,Duel,81,Canada,From Throw In,Uruguay,Darwin Gabriel Núñez Ribeiro,Center Forward,"[32.3, 23.9]",0.0,True,['40af3e59-0273-45fb-831f-363cb1393686'],3943076,,Aerial Lost,1833,783,32478,,
757f558f-e708-4dcf-be8a-5a1ef449af00,1383,1,00:44:12.769,44,12,Duel,81,Canada,From Throw In,Canada,Mathieu Choiniere,Left Defensive Midfield,"[69.1, 57.2]",0.0,True,['910469fa-5c0d-41ca-943f-901c35adf8ed'],3943076,,Aerial Lost,1833,1833,18639,,
6071f165-ab04-443d-ab16-381165c91227,1395,1,00:44:24.374,44,24,Duel,81,Canada,From Throw In,Canada,Ali Ahmed,Right Wing,"[77.5, 72.6]",0.0,True,['78cde5f6-5b8b-48aa-87d3-49b508274672'],3943076,,Aerial Lost,1833,1833,224628,,
5b24d12e-eb09-4c74-8544-c2a1f126a0b5,1411,1,00:44:42.488,44,42,Duel,81,Canada,From Throw In,Uruguay,Rodrigo Bentancur Colmán,Right Center Midfield,"[68.7, 52.9]",0.0,True,['fd206ae1-e793-4e81-b021-e7721695bfe3'],3943076,Lost In Play,Tackle,1833,783,5260,,
fbc9d505-32f6-41bb-af88-50df7d1ab322,1422,1,00:44:49.140,44,49,Duel,81,Canada,From Throw In,Canada,Richie Laryea,Left Back,"[40.6, 15.9]",0.0,True,['6d956bbb-f162-4542-9e1b-7da7079c5975'],3943076,Success In Play,Tackle,1833,1833,16120,True,
d595da45-8198-4c0e-a071-c699ccf422c7,1458,1,00:45:24.086,45,24,Duel,81,Canada,From Throw In,Canada,Mathieu Choiniere,Left Defensive Midfield,"[110.3, 76.7]",0.0,True,['e8bc6fd3-4241-41d4-9ba6-a583b7479f31'],3943076,Success In Play,Tackle,1833,1833,18639,True,
4b496ba3-7dfd-439c-9e89-1eaa8fb5a582,1589,2,00:02:46.475,47,46,Duel,92,Canada,From Throw In,Uruguay,José María Giménez de Vargas,Right Center Back,"[15.7, 73.7]",0.0,True,['b5845434-1a41-4ce9-8fa8-aa691461122b'],3943076,Won,Tackle,1833,783,5259,,
38792f00-f457-41f3-9d77-463c74c98656,1604,2,00:04:21.085,49,21,Duel,94,Canada,Regular Play,Canada,Jonathan Osorio,Center Attacking Midfield,"[51.4, 60.0]",0.0,True,['70bce5a4-8a11-49cb-a687-08a348430eed'],3943076,,Aerial Lost,1833,1833,12770,,
31149656-98be-41c4-8e21-e10cf0c64efd,1693,2,00:06:39.208,51,39,Duel,100,Canada,From Free Kick,Uruguay,Luis Alberto Suárez Díaz,Center Forward,"[60.5, 64.2]",0.0,True,['051a73bb-4639-409d-ab14-2a3b67f7c578'],3943076,,Aerial Lost,1833,783,5246,,
82c1217d-e8a2-4bb8-b59c-4fbe2358ba2c,1744,2,00:08:38.440,53,38,Duel,102,Uruguay,From Goal Kick,Canada,Alistair Johnston,Right Back,"[51.2, 77.4]",0.0,True,['94e5623c-9906-4396-b75b-19860b98f420'],3943076,Lost Out,Tackle,783,1833,44703,,
782a52f9-9518-4e04-9d68-2c2c3b97144b,1773,2,00:09:27.214,54,27,Duel,104,Canada,Regular Play,Uruguay,Sebastián Enzo Cáceres Ramos,Left Center Back,"[19.1, 41.3]",0.0,True,['9f7521cd-c359-4ad7-859d-7dbb685517bb'],3943076,Success In Play,Tackle,1833,783,35690,,
cf7cb8f4-deda-40f3-a11f-c599afc43181,1782,2,00:09:36.203,54,36,Duel,104,Canada,Regular Play,Canada,Ismael Koné,Right Defensive Midfield,"[69.9, 49.9]",0.0,True,['89a47e5f-bf63-4709-9ea8-75a0f204fc72'],3943076,Success In Play,Tackle,1833,1833,133229,True,
2f02b591-8c31-4511-9507-ff09d6b73892,1798,2,00:09:54.475,54,54,Duel,104,Canada,Regular Play,Uruguay,Maximiliano Javier Araújo Vilches,Left Wing,"[77.8, 7.3]",0.0,True,['20ee2de1-65ad-402d-81a2-e1e13c5f1fc7'],3943076,,Aerial Lost,1833,783,35492,,
122e1487-4a32-4c75-8628-d3dab23b3f97,1844,2,00:11:37.702,56,37,Duel,110,Canada,From Throw In,Canada,Luc Rollet De Fougerolles,Right Center Back,"[111.2, 50.1]",0.0,True,['9c56dff9-b727-4915-96f6-e52c01e4fcce'],3943076,,Aerial Lost,1833,1833,133189,,
0354ac23-8d8a-4af6-8cd6-c3ac7837dcce,1855,2,00:12:05.657,57,5,Duel,113,Canada,Regular Play,Canada,Richie Laryea,Left Back,"[55.0, 1.8]",0.0,True,['0fbc7626-69d6-440c-aee8-b8d58d25165e'],3943076,Success In Play,Tackle,1833,1833,16120,True,
d48c80cf-eb8c-4541-8063-77e39efd741a,1865,2,00:12:13.518,57,13,Duel,114,Uruguay,Regular Play,Uruguay,Giorgian Daniel De Arrascaeta Benedetti,Left Center Midfield,"[32.9, 29.0]",0.0,True,['d04ddf59-2200-4def-a772-88a6cac2956a'],3943076,Won,Tackle,783,783,5258,True,
eee6640e-5391-43be-8024-16a641c195b6,1869,2,00:12:15.335,57,15,Duel,114,Uruguay,Regular Play,Canada,Ali Ahmed,Right Wing,"[88.2, 53.2]",0.0,True,['47708e01-6b82-475e-b414-66e5d94747b3'],3943076,Lost In Play,Tackle,783,1833,224628,True,
58e13cd1-4bd9-491b-8bd1-0cf347ba5825,1939,2,00:14:23.147,59,23,Duel,119,Uruguay,Regular Play,Canada,Jacob Shaffelburg,Left Wing,"[89.1, 2.0]",0.0,True,['66b2fdd8-fdee-4b28-832b-f51a28ec2392'],3943076,Lost Out,Tackle,783,1833,26152,True,
b852143b-9adc-4c58-8c7b-a02c54702998,2087,2,00:19:36.794,64,36,Duel,133,Uruguay,Regular Play,Canada,Jacob Shaffelburg,Left Wing,"[69.0, 4.3]",0.0,True,['7b49742c-9952-45ce-b653-543710c73f13'],3943076,Lost In Play,Tackle,783,1833,26152,,
1b756aae-e24b-4085-a31d-b58e06ed6015,2250,2,00:25:08.757,70,8,Duel,146,Canada,From Keeper,Canada,Ali Ahmed,Right Wing,"[81.7, 46.3]",0.615163,True,['4b31830e-d87c-4527-9f39-63bb60e550c4'],3943076,Success In Play,Tackle,1833,1833,224628,True,
a2ec79a3-ccbb-4dd4-9b1c-a0925e1cb909,2260,2,00:26:43.216,71,43,Duel,148,Canada,From Throw In,Canada,Derek Cornelius,Left Center Back,"[111.4, 46.7]",0.0,True,['ebd95aff-8e8c-467c-8780-4cb86b8f8245'],3943076,,Aerial Lost,1833,1833,23760,,
6fb3f5a5-6b5d-41f0-8416-09616fc1b5d8,2280,2,00:28:18.229,73,18,Duel,150,Canada,From Free Kick,Uruguay,José María Giménez de Vargas,Right Center Back,"[10.7, 41.0]",0.0,True,['434073ea-196a-40a3-b1b7-6b307d3fefad'],3943076,,Aerial Lost,1833,783,5259,,
3529dea9-23f1-4317-805e-13e433bfbbce,2344,2,00:30:00.409,75,0,Duel,155,Uruguay,From Throw In,Uruguay,Paul Brian Rodríguez Bravo,Right Wing,"[93.0, 77.1]",0.0,True,['bfa09c9b-dbaf-4c04-aecb-0ff15ecc363d'],3943076,Lost In Play,Tackle,783,783,30736,True,
01524a50-da37-4fe7-9187-632f0f9e9b6a,2389,2,00:32:04.821,77,4,Duel,160,Uruguay,From Corner,Uruguay,José María Giménez de Vargas,Right Center Back,"[115.7, 42.8]",0.0,True,['3c1d83c2-611e-442e-adb2-a74042561218'],3943076,,Aerial Lost,783,783,5259,,
bf2df940-333e-49db-87c8-177e4f575e88,2489,2,00:36:27.581,81,27,Duel,166,Uruguay,From Kick Off,Canada,Ismael Koné,Right Defensive Midfield,"[67.7, 50.9]",0.0,True,['fd55814c-5745-45a0-a69d-7876a77e1a97'],3943076,Success Out,Tackle,783,1833,133229,,
08862885-74f9-429c-abfb-47b5113ad883,2494,2,00:36:50.115,81,50,Duel,167,Canada,From Throw In,Uruguay,Sebastián Enzo Cáceres Ramos,Left Center Back,"[27.2, 7.1]",0.0,True,['ee42af9d-e2fd-46d7-9a74-74079c60a5b6'],3943076,,Aerial Lost,1833,783,35690,,
b30e4c58-499e-4336-9049-c31007b798c4,2550,2,00:38:57.218,83,57,Duel,172,Uruguay,From Free Kick,Canada,Jonathan David,Right Center Forward,"[70.9, 47.7]",0.0,True,['41210420-1ebe-4070-9afe-fa1de9531c01'],3943076,Won,Tackle,783,1833,23640,,
966c2837-f356-4fb1-8653-72768c9250dc,2605,2,00:41:34.129,86,34,Duel,177,Uruguay,From Free Kick,Uruguay,Federico Santiago Valverde Dipetta,Right Center Midfield,"[93.6, 49.5]",0.0,True,['8805290a-8535-4506-8589-8160cef85d27'],3943076,Won,Tackle,783,783,6773,True,
dac2c89d-7e69-4b86-b7d0-a7b155158f23,2608,2,00:41:35.206,86,35,Duel,178,Canada,Regular Play,Canada,Thelonius Bair,Left Center Forward,"[24.0, 35.0]",0.0,True,['6b0fe46d-9f4c-4c52-9aa2-c0aba85a46c0'],3943076,Success In Play,Tackle,1833,1833,25078,True,
11fc0f83-fbbe-4322-aa4f-d7da5ccba2e7,169,1,00:03:39.856,3,39,Duel,10,Colombia,Regular Play,Uruguay,Manuel Ugarte Ribeiro,Left Center Back,"[26.6, 21.8]",0.0,True,['50acf6ea-b897-4388-9fd8-2ec76b736d04'],3942852,Lost Out,Tackle,769,783,36659,,
a541414a-1dd3-4f63-aa2e-ac5b4ea78bc3,176,1,00:04:09.850,4,9,Duel,11,Colombia,From Throw In,Uruguay,Mathías Olivera Miramontes,Left Back,"[2.8, 6.3]",0.0,True,['afb6a87c-5894-4cd9-9089-c3b1ff926807'],3942852,Won,Tackle,769,783,7104,,
6be45e4e-1c53-411e-bb8e-a0d34ec9d7ba,190,1,00:04:17.449,4,17,Duel,11,Colombia,From Throw In,Colombia,Davinson Sánchez Mina,Right Center Back,"[90.8, 57.5]",0.0,True,['1a1707ca-c996-4bb4-bc50-3b13ebfff9a0'],3942852,Lost In Play,Tackle,769,769,3494,True,
7104bfb5-b6fa-4f10-8262-d08e28816330,195,1,00:04:49.979,4,49,Duel,12,Uruguay,From Free Kick,Uruguay,Facundo Pellistri Rebollo,Right Midfield,"[78.0, 74.5]",0.0,True,['a85c3eda-6fff-4f3f-9343-9e6ba8941e5d'],3942852,,Aerial Lost,783,783,36288,,
25c58b66-6bc6-458b-8e70-8ea8348565a4,211,1,00:04:58.727,4,58,Duel,14,Uruguay,Regular Play,Uruguay,José María Giménez de Vargas,Right Center Back,"[16.3, 71.7]",0.0,True,['3f6c51c1-0c3f-4f18-baa3-4b1bb9a5834a'],3942852,Success In Play,Tackle,783,783,5259,,
671373b2-9ee0-4ab2-8e13-e64995e8085e,249,1,00:06:03.478,6,3,Duel,16,Uruguay,From Goal Kick,Colombia,Luis Fernando Díaz Marulanda,Left Wing,"[56.8, 5.3]",0.0,True,['d7bdbaf2-dcec-4840-be95-e4902052f9ad'],3942852,,Aerial Lost,783,769,27158,,
65424ff7-a433-433f-b167-7cac9a8246d2,256,1,00:06:08.432,6,8,Duel,16,Uruguay,From Goal Kick,Colombia,Jefferson Andrés Lerma Solís,Left Defensive Midfield,"[43.2, 9.6]",0.0,True,['99852a36-7673-4f26-b78f-fd4c1dd3faa8'],3942852,,Aerial Lost,783,769,5678,,
8febb4ca-5f29-4ebd-b8bb-c0370177eb8d,265,1,00:06:16.655,6,16,Duel,17,Colombia,Regular Play,Colombia,James David Rodríguez Rubio,Center Attacking Midfield,"[47.6, 8.0]",0.0,True,['0823527b-3d7f-41c3-9d2d-43047f8b857b'],3942852,Won,Tackle,769,769,5695,True,
2af42be5-c6de-4c3f-a5ad-8f423650cf89,286,1,00:06:57.157,6,57,Duel,17,Colombia,Regular Play,Uruguay,Diego Nicolás De La Cruz Arcosa,Left Center Midfield,"[58.2, 24.9]",0.0,True,['dcaef297-2430-409e-a7bf-0b1ed8eb02f6'],3942852,,Aerial Lost,769,783,28729,,
b62f6b5f-7844-4589-beb7-3938602167a5,299,1,00:07:04.120,7,4,Duel,17,Colombia,Regular Play,Uruguay,Mathías Olivera Miramontes,Left Back,"[22.3, 9.3]",0.0,True,['a120b4c3-f922-484f-a363-b85579605815'],3942852,Lost Out,Tackle,769,783,7104,,
efb5dac4-8e10-4c31-96fc-4af00f106094,309,1,00:07:14.527,7,14,Duel,19,Uruguay,Regular Play,Uruguay,Rodrigo Bentancur Colmán,Center Defensive Midfield,"[27.3, 6.8]",0.0,True,['e59e7320-8a75-4d08-a489-33ac542674e5'],3942852,Success In Play,Tackle,783,783,5260,True,
98440099-2503-4b84-a2d0-03e271dc855b,377,1,00:08:50.583,8,50,Duel,21,Colombia,Regular Play,Uruguay,Diego Nicolás De La Cruz Arcosa,Left Center Midfield,"[70.5, 17.5]",0.0,True,['b226ad6e-6326-4912-b7fd-4bfea91072a2'],3942852,Lost In Play,Tackle,769,783,28729,,
0fcbcb07-6286-4b1b-90c2-af8e66036f18,408,1,00:09:43.195,9,43,Duel,23,Uruguay,From Throw In,Colombia,Daniel Muñoz Mejía,Right Back,"[26.6, 75.4]",0.0,True,['76a38a0e-2eae-478d-97f2-30c4c1ebeb51'],3942852,Success Out,Tackle,783,769,27423,,
8cfbf034-fa83-407a-b5ae-20b0585b17ad,548,1,00:14:04.208,14,4,Duel,32,Colombia,From Throw In,Uruguay,Maximiliano Javier Araújo Vilches,Left Midfield,"[10.7, 34.0]",0.0,True,['edd91f1c-5984-4594-9903-60667dba3813'],3942852,,Aerial Lost,769,783,35492,,
fbc669a9-4591-4960-9004-f0f604433da3,579,1,00:15:12.128,15,12,Duel,34,Colombia,Regular Play,Uruguay,Mathías Olivera Miramontes,Left Back,"[34.5, 28.9]",0.0,True,['4f97ef2e-ce95-4bf6-be68-29b6a630f9ae'],3942852,Lost In Play,Tackle,769,783,7104,,
8c99c57f-e7f4-4830-911f-8c3de14084fd,609,1,00:16:28.968,16,28,Duel,37,Uruguay,Regular Play,Uruguay,Sebastián Enzo Cáceres Ramos,Right Back,"[39.8, 43.6]",0.0,True,['795869ea-f71e-446a-8743-be6ee9420b55'],3942852,Success In Play,Tackle,783,783,35690,,
9a16d58c-60dc-4862-ba1a-a51dc8b4918e,765,1,00:22:15.230,22,15,Duel,49,Colombia,From Goal Kick,Uruguay,José María Giménez de Vargas,Left Center Back,"[34.8, 17.5]",0.0,True,['6b1ddace-71e7-45ff-a8cd-e997d81d9ecd'],3942852,,Aerial Lost,769,783,5259,,
fbb45a18-3ff2-4739-9ecc-d422e1d54dc5,805,1,00:22:39.596,22,39,Duel,49,Colombia,From Goal Kick,Uruguay,Rodrigo Bentancur Colmán,Center Defensive Midfield,"[27.7, 15.4]",0.0,True,['7a48ee10-9f12-45e2-aa31-5d9342ab7261'],3942852,Won,Tackle,769,783,5260,,
c7aed122-1de3-4881-a275-bd251b577060,814,1,00:22:47.546,22,47,Duel,49,Colombia,From Goal Kick,Colombia,Richard Rios Montoya,Right Defensive Midfield,"[38.5, 56.6]",0.0,True,['65c30d3a-7d18-43ad-8f6d-862739064ca7'],3942852,Success In Play,Tackle,769,769,49395,,
44f592b2-ed7d-4307-9b54-2028c92f4826,858,1,00:23:56.092,23,56,Duel,51,Uruguay,From Free Kick,Colombia,Johan Andrés Mojica Palacio,Left Back,"[9.0, 6.0]",0.0,True,['dc05d513-7c58-4ddf-b056-e5273b1ac58f'],3942852,Won,Tackle,783,769,5691,,
0b70ba43-2d27-43a9-8c0f-b18476b46322,884,1,00:24:20.387,24,20,Duel,51,Uruguay,From Free Kick,Uruguay,Sebastián Enzo Cáceres Ramos,Right Back,"[78.1, 71.0]",0.0,True,['a61d7c92-7a11-4b12-b815-34d9566ff3c4'],3942852,Won,Tackle,783,783,35690,True,
737f3b9e-6fb8-491c-8b96-e071a0096ae0,936,1,00:27:42.029,27,42,Duel,55,Colombia,From Goal Kick,Colombia,Jhon Andrés Córdoba Copete,Center Forward,"[89.5, 44.3]",0.0,True,['cd9cd79f-41c7-46fa-9157-e6e043f6f521'],3942852,,Aerial Lost,769,769,8817,,
ff01cb29-18a7-4cce-afaa-034cbd420722,970,1,00:29:12.851,29,12,Duel,58,Colombia,From Goal Kick,Uruguay,Manuel Ugarte Ribeiro,Right Center Back,"[30.5, 59.5]",0.0,True,['0a7c4aae-079b-4fef-bcac-41d3752c6b86'],3942852,,Aerial Lost,769,783,36659,,
d5073eae-0466-4676-8e70-f3ddca2ddb1c,980,1,00:29:18.484,29,18,Duel,59,Uruguay,Regular Play,Uruguay,Federico Santiago Valverde Dipetta,Right Center Midfield,"[25.1, 71.8]",0.0,True,['6f19a146-4765-49a3-8d39-8ca9a4cbc675'],3942852,Success In Play,Tackle,783,783,6773,True,
1a07af32-3d60-4588-a33f-4a11e6584c6b,985,1,00:29:23.395,29,23,Duel,59,Uruguay,Regular Play,Colombia,Jefferson Andrés Lerma Solís,Left Defensive Midfield,"[72.4, 16.2]",0.0,True,['894d0874-2bc7-4d7b-b601-d69227713eb5'],3942852,Lost In Play,Tackle,783,769,5678,True,
0554be8c-a8df-4b09-8887-12f8ec3eb25f,995,1,00:29:32.935,29,32,Duel,59,Uruguay,Regular Play,Colombia,Jhon Adolfo Arias Andrade,Right Wing,"[45.6, 73.7]",0.0,True,['97ed4d66-8ba5-4f59-b90c-9d9ab03068c8'],3942852,Lost Out,Tackle,783,769,27277,,
db122c11-9b7f-4c05-bea6-8b3dcabfc7cc,1053,1,00:32:01.922,32,1,Duel,63,Colombia,Regular Play,Uruguay,José María Giménez de Vargas,Left Center Back,"[28.6, 27.8]",0.0,True,['2b6fc218-a1fd-44fe-a415-7120e5cf01c2'],3942852,,Aerial Lost,769,783,5259,,
75642e6a-da02-4d4f-bbce-dd04f248ebb9,1072,1,00:32:14.713,32,14,Duel,64,Uruguay,Regular Play,Uruguay,Facundo Pellistri Rebollo,Right Midfield,"[46.5, 52.3]",0.0,True,['3da290c0-1bb4-4f21-a508-1727b18dc319'],3942852,Success In Play,Tackle,783,783,36288,True,
9f1f592f-9784-484f-ad1d-a982f729e2d2,1159,1,00:35:47.269,35,47,Duel,68,Colombia,Regular Play,Uruguay,Mathías Olivera Miramontes,Left Back,"[27.4, 7.2]",0.0,True,['f99d5122-23ea-48fd-82b7-f43d1c0e7800'],3942852,Lost Out,Tackle,769,783,7104,,
69cba9c5-7c1e-4c4c-9a18-47880737d8e6,1166,1,00:36:17.772,36,17,Duel,69,Colombia,From Throw In,Uruguay,Mathías Olivera Miramontes,Left Back,"[8.3, 4.8]",0.0,True,['a4363b59-1919-47c0-a11c-bcf6b85433cc'],3942852,Lost Out,Tackle,769,783,7104,,
d3388565-73df-4a63-a02e-7bcc810435e3,1178,1,00:36:43.319,36,43,Duel,70,Colombia,From Throw In,Uruguay,Guillermo Varela Olivera,Right Back,"[15.4, 63.9]",0.0,True,['ed9d103a-f54d-4f1b-a453-b792ed127cee'],3942852,Lost In Play,Tackle,769,783,5264,,
a5d88349-3af7-4fd3-af69-81f4424046ba,1191,1,00:37:45.908,37,45,Duel,71,Colombia,From Free Kick,Colombia,Jefferson Andrés Lerma Solís,Left Defensive Midfield,"[112.8, 40.9]",0.0,True,['0a65832e-1b2c-4d2e-9e06-0f8d0f94a538'],3942852,,Aerial Lost,769,769,5678,,
7f377d3d-093b-46a7-be69-20b9acb0984d,1201,1,00:38:42.074,38,42,Duel,73,Colombia,From Corner,Uruguay,José María Giménez de Vargas,Left Center Back,"[4.9, 47.1]",0.0,True,['b68e4764-8be8-4053-b717-4f026a8018a3'],3942852,,Aerial Lost,769,783,5259,,
9c75541d-92ae-4797-939a-6eb3d6b4a77d,1244,1,00:41:07.179,41,7,Duel,76,Uruguay,From Throw In,Colombia,Carlos Eccehomo Cuesta Figueroa,Left Center Back,"[38.5, 9.1]",0.0,True,['fc78b7e5-45c5-468f-b686-2226ec9392a3'],3942852,Lost In Play,Tackle,783,769,28567,,
4d02af29-728b-45ea-8748-6237f0aae559,1256,1,00:41:28.638,41,28,Duel,77,Colombia,From Throw In,Colombia,Jhon Andrés Córdoba Copete,Center Forward,"[87.1, 7.2]",0.0,True,['915f2f8d-23cb-499d-aace-8eddfbe99cac'],3942852,,Aerial Lost,769,769,8817,,
